path,env_class,edge_case,bucket,bucket_fn,run_mode,surrogate_mode,before_log_rms_contrast,before_pct_saturated,before_pct_crushed,before_hist_entropy,before_local_contrast_std,after_log_rms_contrast,after_pct_saturated,after_pct_crushed,after_hist_entropy,after_local_contrast_std,proc_ms
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/1754.png,night_clear,extreme_dark,E,RainTemporalMedian,surrogate:synthetic_3stack,synthetic_3stack,0.81718,0.000195,0.821404,3.17392,9.16108,0.81169,0.000195,0.821734,3.18746,9.14588,91.356
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/1754.png,night_clear,extreme_dark,F,nir_transition_blend,surrogate:single_frame_ema_proxy,single_frame_ema_proxy,0.81718,0.000195,0.821404,3.17392,9.16108,0.83209,0.015945,0.0,5.37064,46.47434,10.573
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/5989.png,night_clear,extreme_dark,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,0.93065,0.000242,0.831691,3.29402,12.59701,0.87685,0.021766,0.0,5.22361,44.72267,5.439
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/5989.png,night_clear,extreme_dark,B,nir_nir_night_clahe,stateless,,0.93065,0.000242,0.831691,3.29402,12.59701,1.0454,0.000275,0.000495,3.49925,17.82777,2.324
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/5989.png,night_clear,extreme_dark,C,nir_anti_glare_bgr,stateless,,0.93065,0.000242,0.831691,3.29402,12.59701,0.93065,0.000242,0.831691,3.29402,12.59701,3.689
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/5989.png,night_clear,extreme_dark,D,nir_dehaze_lite,stateless,,0.93065,0.000242,0.831691,3.29402,12.59701,-0.03518,0.0,0.878407,2.5241,11.30785,4.574
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/5989.png,night_clear,extreme_dark,E,RainTemporalMedian,surrogate:synthetic_3stack,synthetic_3stack,0.93065,0.000242,0.831691,3.29402,12.59701,0.92454,0.000239,0.831685,3.30611,12.58775,89.934
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/5989.png,night_clear,extreme_dark,F,nir_transition_blend,surrogate:single_frame_ema_proxy,single_frame_ema_proxy,0.93065,0.000242,0.831691,3.29402,12.59701,0.87978,0.020313,0.0,5.23716,45.10064,10.847
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/5019.png,night_clear,extreme_dark,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,1.64245,0.000334,0.606988,4.68639,23.53207,1.32823,0.05521,7.7e-05,6.84003,62.08317,5.663
/Users/phongpham/Downloads/smartBinocular/data/weather/darkface/image/5019.png,night_clear,extreme_dark,B,nir_nir_night_clahe,stateless,,1.64245,0.000334,0.606988,4.68639,23.53207,1.75281,0.000374,0.002204,5.06387,30.49418,2.082
