path,env_class,edge_case,bucket,bucket_fn,run_mode,surrogate_mode,before_log_rms_contrast,before_pct_saturated,before_pct_crushed,before_hist_entropy,before_local_contrast_std,after_log_rms_contrast,after_pct_saturated,after_pct_crushed,after_hist_entropy,after_local_contrast_std,proc_ms
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Bus/2015_02058.jpg,normal_night,,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,1.38605,0.007832,0.145238,6.77767,50.74804,1.24936,0.175647,0.0,7.15371,80.33316,5.522
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Bus/2015_02293.jpg,normal_night,,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,1.10303,0.001129,0.501252,4.3767,28.91962,1.24214,0.038331,0.0,6.14551,72.7827,5.223
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Boat/2015_00945.jpg,normal_night,,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,1.33267,0.001581,0.104032,7.35548,64.93228,0.99798,0.02927,0.0,7.51256,65.99523,5.301
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Bus/2015_01900.jpg,normal_night,,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,1.75102,8.4e-05,0.097275,6.92998,41.86608,1.63492,0.0,0.001821,7.14832,74.31084,5.115
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Motorbike/2015_06088.jpg,normal_night,,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,1.00169,0.001024,0.006031,6.10997,26.66899,1.18534,0.0,0.000624,7.27987,70.78747,5.404
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Bus/2015_02202.jpg,normal_night,,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,1.84018,0.002498,0.228901,6.74581,38.26671,1.60441,0.0,0.019054,7.18231,81.14611,5.268
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Boat/2015_01322.png,normal_night,,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,1.04789,0.002879,0.02394,6.39866,32.75246,1.04273,0.0,0.001897,7.06734,76.2873,5.447
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Motorbike/2015_05794.jpg,normal_night,,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,1.58571,0.001103,0.126688,6.75013,40.91113,1.67668,0.022274,0.000181,7.38586,67.89675,5.434
/Users/phongpham/Downloads/smartBinocular/data/weather/ExDark/Car/2015_02754.jpg,normal_night,,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,0.85974,0.00056,0.350384,5.58897,20.56229,1.09657,0.0,0.000385,6.5811,93.62009,5.253
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4351.jpg,fog,,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,0.37847,6.9e-05,0.0,5.56892,14.17086,0.11836,3.7e-05,0.0,5.75768,15.05937,7.952
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4730.jpg,fog,,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,0.82597,0.102955,0.0,6.87291,75.01843,0.85979,0.277141,0.0,6.55076,66.99279,5.777
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4779.jpg,fog,,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,1.55352,0.0,0.032419,6.52399,39.41139,1.41252,0.0,0.0,6.67118,37.65617,5.128
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4645.jpg,fog,,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,1.21539,0.008667,0.0,7.81062,68.05578,1.00017,0.058117,0.0,7.6427,60.58413,5.106
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4299.jpg,fog,,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,1.12467,0.098857,1e-05,7.61242,80.60274,1.34297,0.17698,0.0,7.18258,66.78653,5.119
/Users/phongpham/Downloads/smartBinocular/data/weather/weather11/dataset/fogsmog/4776.jpg,fog,,A,HybridNIREnhancer,still_image_cold_start_mode,still_image_cold_start_mode,1.01464,0.0,0.0,6.17566,23.11283,1.05426,0.0,0.0,6.50995,26.14731,5.229
